ID_Cliente,Total_Mediciones,Mediciones_Agresivas,Promedio_Aceleracion,Porcentaje_Agresivo,Categoria_Riesgo
518,4685,1191,0.113584607636723,25.4215581643543,Riesgo Alto - Aumento de Prima
744,4538,1176,0.113404585912022,25.9144997796386,Riesgo Alto - Aumento de Prima
466,4683,1196,0.113289045519522,25.5391842835789,Riesgo Alto - Aumento de Prima
935,4695,1139,0.111233936831471,24.2598509052183,Riesgo Alto - Aumento de Prima
872,4700,1192,0.112902559326944,25.3617021276596,Riesgo Alto - Aumento de Prima
728,4708,1159,0.112016916779097,24.6176720475786,Riesgo Alto - Aumento de Prima
1445,4677,1156,0.10959931886897,24.7166987385076,Riesgo Alto - Aumento de Prima
498,4687,1135,0.109367060574391,24.2159163644122,Riesgo Alto - Aumento de Prima
537,4615,1074,0.108294823726734,23.2719393282774,Riesgo Alto - Aumento de Prima
1124,4673,1107,0.109172827209344,23.6892788358656,Riesgo Alto - Aumento de Prima
742,4598,1118,0.111945060482321,24.3149195302305,Riesgo Alto - Aumento de Prima
695,4625,1173,0.11306275564879,25.3621621621622,Riesgo Alto - Aumento de Prima
916,4651,1132,0.109999313330218,24.3388518598151,Riesgo Alto - Aumento de Prima
822,4665,1108,0.10826420693687,23.7513397642015,Riesgo Alto - Aumento de Prima
1293,4588,1143,0.112424877578674,24.9128160418483,Riesgo Alto - Aumento de Prima
653,4670,1168,0.110808591808659,25.0107066381156,Riesgo Alto - Aumento de Prima
588,4769,1186,0.11150097644866,24.8689452715454,Riesgo Alto - Aumento de Prima
991,4775,1167,0.109050492414468,24.4397905759162,Riesgo Alto - Aumento de Prima
1032,4652,1113,0.109398182427768,23.9251934651763,Riesgo Alto - Aumento de Prima
386,4651,1172,0.111932290268582,25.1988819608686,Riesgo Alto - Aumento de Prima
1234,4603,1140,0.112194065985964,24.7664566587009,Riesgo Alto - Aumento de Prima
311,4625,1115,0.110345477160417,24.1081081081081,Riesgo Alto - Aumento de Prima
887,4551,1075,0.109273607673677,23.6211821577675,Riesgo Alto - Aumento de Prima
445,4657,1192,0.112360217929574,25.5958771741465,Riesgo Alto - Aumento de Prima
1246,4607,1148,0.111927014147719,24.9186021271977,Riesgo Alto - Aumento de Prima
1393,4634,1154,0.111257660847915,24.9028916702633,Riesgo Alto - Aumento de Prima
807,4709,1180,0.112820552945675,25.0583988107879,Riesgo Alto - Aumento de Prima
224,4778,1210,0.113174787706424,25.3244035161155,Riesgo Alto - Aumento de Prima
462,4642,1154,0.111462139575901,24.8599741490737,Riesgo Alto - Aumento de Prima
1069,4653,1142,0.112223741183146,24.5433053943692,Riesgo Alto - Aumento de Prima
639,4691,1210,0.112599762325488,25.7940737582605,Riesgo Alto - Aumento de Prima
457,4687,1150,0.109069820437958,24.5359505013868,Riesgo Alto - Aumento de Prima
330,4632,1252,0.115860732932043,27.0293609671848,Riesgo Alto - Aumento de Prima
502,4577,1145,0.110408332207722,25.0163862792222,Riesgo Alto - Aumento de Prima
542,4552,1195,0.113956610087558,26.2521968365554,Riesgo Alto - Aumento de Prima
1027,4908,1272,0.114528846928581,25.9168704156479,Riesgo Alto - Aumento de Prima
1150,4697,1162,0.11057133888141,24.7391952309985,Riesgo Alto - Aumento de Prima
237,4793,1219,0.112733115183479,25.4329230127269,Riesgo Alto - Aumento de Prima
668,4681,1183,0.111805725383854,25.2723776970733,Riesgo Alto - Aumento de Prima
183,4585,1193,0.113308507916255,26.0196292257361,Riesgo Alto - Aumento de Prima
65,4679,1169,0.111336533723069,24.9839709339603,Riesgo Alto - Aumento de Prima
1065,4743,1191,0.111022096475389,25.1106894370652,Riesgo Alto - Aumento de Prima
197,4771,1167,0.111232899393056,24.4602808635506,Riesgo Alto - Aumento de Prima
688,4598,1163,0.11373104397698,25.2936059156155,Riesgo Alto - Aumento de Prima
1474,4722,1155,0.111429422627733,24.4599745870394,Riesgo Alto - Aumento de Prima
36,4684,1173,0.110145347640508,25.0426985482494,Riesgo Alto - Aumento de Prima
226,4663,1169,0.112522821923831,25.0696976195582,Riesgo Alto - Aumento de Prima
1471,4584,1122,0.108868607561467,24.4764397905759,Riesgo Alto - Aumento de Prima
519,4674,1124,0.107007999863909,24.0479246897732,Riesgo Alto - Aumento de Prima
1213,4781,1188,0.113163762484591,24.8483580840828,Riesgo Alto - Aumento de Prima
866,4677,1210,0.112360312815072,25.8712850117597,Riesgo Alto - Aumento de Prima
1177,4788,1167,0.110466521240651,24.3734335839599,Riesgo Alto - Aumento de Prima
368,4580,1118,0.109115756156353,24.410480349345,Riesgo Alto - Aumento de Prima
1136,4574,1100,0.109672696043906,24.0489724529952,Riesgo Alto - Aumento de Prima
914,4773,1238,0.113262008721112,25.9375654724492,Riesgo Alto - Aumento de Prima
489,4576,1120,0.108559903181588,24.4755244755245,Riesgo Alto - Aumento de Prima
601,4754,1172,0.111207897988897,24.652923853597,Riesgo Alto - Aumento de Prima
1375,4716,1198,0.112012470651382,25.4028837998304,Riesgo Alto - Aumento de Prima
100,4616,1151,0.109387119069634,24.9350086655113,Riesgo Alto - Aumento de Prima
476,4643,1081,0.107543304564371,23.2823605427525,Riesgo Alto - Aumento de Prima
750,4771,1212,0.115763548075972,25.403479354433,Riesgo Alto - Aumento de Prima
1425,4665,1166,0.109256845121553,24.994640943194,Riesgo Alto - Aumento de Prima
1451,4594,1120,0.109606034303319,24.3796255986069,Riesgo Alto - Aumento de Prima
1057,4766,1206,0.111957628026403,25.3042383550147,Riesgo Alto - Aumento de Prima
1176,4482,1096,0.109569857170593,24.4533690316823,Riesgo Alto - Aumento de Prima
1466,4641,1175,0.111927371305894,25.3178194354665,Riesgo Alto - Aumento de Prima
343,4634,1198,0.114001905954455,25.8523953388002,Riesgo Alto - Aumento de Prima
1282,4773,1197,0.109839725320018,25.0785669390321,Riesgo Alto - Aumento de Prima
703,4532,1146,0.112456520165567,25.2868490732568,Riesgo Alto - Aumento de Prima
147,4710,1160,0.108905763344896,24.6284501061571,Riesgo Alto - Aumento de Prima
424,4542,1104,0.110338685594389,24.3064729194188,Riesgo Alto - Aumento de Prima
970,4627,1126,0.110509411014967,24.3354225199914,Riesgo Alto - Aumento de Prima
216,4649,1162,0.110440107378056,24.9946224994623,Riesgo Alto - Aumento de Prima
1406,4696,1182,0.110928415696991,25.1703577512777,Riesgo Alto - Aumento de Prima
596,4739,1110,0.106334467525615,23.4226630090737,Riesgo Alto - Aumento de Prima
267,4711,1195,0.11095052987897,25.3661642963277,Riesgo Alto - Aumento de Prima
146,4779,1226,0.113587509121177,25.6539024900607,Riesgo Alto - Aumento de Prima
615,4629,1206,0.111707903390048,26.0531432274789,Riesgo Alto - Aumento de Prima
946,4628,1206,0.114146983031367,26.0587726879862,Riesgo Alto - Aumento de Prima
589,4715,1142,0.109267274583027,24.220572640509,Riesgo Alto - Aumento de Prima
1110,4576,1212,0.113832138858613,26.486013986014,Riesgo Alto - Aumento de Prima
429,4734,1233,0.112501694469052,26.0456273764259,Riesgo Alto - Aumento de Prima
1113,4795,1214,0.113679827281047,25.318039624609,Riesgo Alto - Aumento de Prima
618,4543,1138,0.109023529440816,25.049526744442,Riesgo Alto - Aumento de Prima
546,4627,1137,0.111805871496586,24.5731575534904,Riesgo Alto - Aumento de Prima
288,4808,1209,0.110582000324183,25.1455906821963,Riesgo Alto - Aumento de Prima
205,4744,1188,0.110702100793881,25.0421585160202,Riesgo Alto - Aumento de Prima
585,4489,1093,0.111487074710044,24.3484072176431,Riesgo Alto - Aumento de Prima
6,4753,1165,0.110910042742843,24.5108352619398,Riesgo Alto - Aumento de Prima
1056,4630,1237,0.113450173520539,26.7170626349892,Riesgo Alto - Aumento de Prima
840,4619,1151,0.11115739673831,24.9188135960165,Riesgo Alto - Aumento de Prima
442,4628,1197,0.11352576610199,25.8643042350908,Riesgo Alto - Aumento de Prima
167,4625,1156,0.111978487567737,24.9945945945946,Riesgo Alto - Aumento de Prima
919,4657,1154,0.112133405846268,24.7799012239639,Riesgo Alto - Aumento de Prima
874,4780,1146,0.109130997959878,23.9748953974895,Riesgo Alto - Aumento de Prima
912,4753,1200,0.113244877314875,25.2472122869767,Riesgo Alto - Aumento de Prima
29,4702,1170,0.109944745744146,24.8830284985113,Riesgo Alto - Aumento de Prima
494,4672,1122,0.107981618852986,24.0154109589041,Riesgo Alto - Aumento de Prima
497,4664,1156,0.110018486363018,24.7855917667238,Riesgo Alto - Aumento de Prima
1486,4585,1144,0.112768129643719,24.9509269356598,Riesgo Alto - Aumento de Prima
75,4814,1187,0.110972178864762,24.6572496884088,Riesgo Alto - Aumento de Prima
569,4838,1222,0.112500677339349,25.2583712277801,Riesgo Alto - Aumento de Prima
1412,4749,1158,0.110868115936883,24.3840808591282,Riesgo Alto - Aumento de Prima
1249,4741,1214,0.112788793477827,25.6064121493356,Riesgo Alto - Aumento de Prima
1080,4619,1173,0.1090550986235,25.3951071660533,Riesgo Alto - Aumento de Prima
890,4739,1158,0.109521493382951,24.4355349229795,Riesgo Alto - Aumento de Prima
1302,4652,1145,0.11143584211078,24.6130696474635,Riesgo Alto - Aumento de Prima
244,4649,1164,0.112635271575026,25.0376425037643,Riesgo Alto - Aumento de Prima
863,4668,1122,0.109611602200461,24.0359897172237,Riesgo Alto - Aumento de Prima
53,4577,1159,0.111842533076928,25.3222634913699,Riesgo Alto - Aumento de Prima
1205,4686,1115,0.107507710882935,23.7942808365344,Riesgo Alto - Aumento de Prima
650,4741,1170,0.111237390561804,24.6783379033959,Riesgo Alto - Aumento de Prima
12,4664,1135,0.110516229503055,24.3353344768439,Riesgo Alto - Aumento de Prima
1169,4615,1151,0.111333147706648,24.9404117009751,Riesgo Alto - Aumento de Prima
352,4684,1206,0.111923737900212,25.7472245943638,Riesgo Alto - Aumento de Prima
1198,4655,1164,0.112016245223494,25.0053705692803,Riesgo Alto - Aumento de Prima
39,4648,1191,0.113326849580559,25.6239242685026,Riesgo Alto - Aumento de Prima
301,4718,1204,0.111991239169043,25.5192878338279,Riesgo Alto - Aumento de Prima
943,4556,1123,0.111343976626121,24.6488147497805,Riesgo Alto - Aumento de Prima
883,4691,1140,0.107754300390256,24.3018546152206,Riesgo Alto - Aumento de Prima
136,4706,1166,0.11077391280352,24.7768805779856,Riesgo Alto - Aumento de Prima
1211,4720,1169,0.111990759048933,24.7669491525424,Riesgo Alto - Aumento de Prima
460,4788,1207,0.113260664553992,25.2088554720134,Riesgo Alto - Aumento de Prima
254,4749,1183,0.111639076969583,24.910507475258,Riesgo Alto - Aumento de Prima
178,4731,1162,0.111004739156317,24.5614035087719,Riesgo Alto - Aumento de Prima
1041,4790,1191,0.111720655967136,24.8643006263048,Riesgo Alto - Aumento de Prima
813,4670,1151,0.109858072582595,24.6466809421842,Riesgo Alto - Aumento de Prima
231,4801,1247,0.114796654640198,25.9737554676109,Riesgo Alto - Aumento de Prima
78,4655,1178,0.113068194684478,25.3061224489796,Riesgo Alto - Aumento de Prima
416,4641,1167,0.110569520549594,25.1454427925016,Riesgo Alto - Aumento de Prima
1259,4663,1161,0.111946838823394,24.898134248338,Riesgo Alto - Aumento de Prima
900,4723,1149,0.11068777094939,24.3277577810714,Riesgo Alto - Aumento de Prima
716,4608,1151,0.111145202173241,24.9782986111111,Riesgo Alto - Aumento de Prima
1430,4727,1157,0.109279446318822,24.4764121006981,Riesgo Alto - Aumento de Prima
628,4681,1163,0.111876824273688,24.8451185644093,Riesgo Alto - Aumento de Prima
132,4665,1126,0.111725763292093,24.1371918542337,Riesgo Alto - Aumento de Prima
54,4706,1193,0.111298986180478,25.3506162345941,Riesgo Alto - Aumento de Prima
1036,4594,1193,0.113390830548259,25.9686547670875,Riesgo Alto - Aumento de Prima
241,4644,1135,0.110690512601453,24.4401378122308,Riesgo Alto - Aumento de Prima
944,4696,1171,0.11024584359001,24.9361158432709,Riesgo Alto - Aumento de Prima
412,4558,1144,0.112939580030613,25.0987275120667,Riesgo Alto - Aumento de Prima
837,4659,1168,0.112099452896254,25.0697574586821,Riesgo Alto - Aumento de Prima
50,4693,1177,0.110333208514034,25.0799062433412,Riesgo Alto - Aumento de Prima
962,4571,1105,0.109186042970786,24.1741413257493,Riesgo Alto - Aumento de Prima
1038,4601,1169,0.113517948556666,25.4075201043252,Riesgo Alto - Aumento de Prima
598,4663,1149,0.108562592902809,24.6407891915076,Riesgo Alto - Aumento de Prima
1327,4591,1182,0.113748450009722,25.7460248311915,Riesgo Alto - Aumento de Prima
293,4599,1152,0.111564833224713,25.0489236790607,Riesgo Alto - Aumento de Prima
192,4672,1239,0.116732415517101,26.5196917808219,Riesgo Alto - Aumento de Prima
109,4681,1124,0.109840750671759,24.0119632557146,Riesgo Alto - Aumento de Prima
654,4769,1165,0.110098364990313,24.4286013839379,Riesgo Alto - Aumento de Prima
995,4643,1201,0.11048389927482,25.8668964031876,Riesgo Alto - Aumento de Prima
859,4723,1175,0.111288317816222,24.8782553461783,Riesgo Alto - Aumento de Prima
1034,4698,1178,0.110124583001446,25.0744997871435,Riesgo Alto - Aumento de Prima
1202,4750,1152,0.108083745862964,24.2526315789474,Riesgo Alto - Aumento de Prima
18,4634,1180,0.112876946510937,25.4639620198533,Riesgo Alto - Aumento de Prima
137,4697,1166,0.11366984288585,24.824355971897,Riesgo Alto - Aumento de Prima
1488,4612,1210,0.114844944365299,26.2359063313096,Riesgo Alto - Aumento de Prima
1117,4690,1233,0.114939383678448,26.2899786780384,Riesgo Alto - Aumento de Prima
998,4796,1216,0.113310760307619,25.3544620517098,Riesgo Alto - Aumento de Prima
62,4731,1211,0.1102361507707,25.5971253434792,Riesgo Alto - Aumento de Prima
561,4662,1216,0.113182456647345,26.0832260832261,Riesgo Alto - Aumento de Prima
1144,4809,1222,0.114240575554699,25.4106882927844,Riesgo Alto - Aumento de Prima
398,4643,1153,0.11148201829851,24.8330820590136,Riesgo Alto - Aumento de Prima
421,4726,1206,0.111367673946551,25.5184088023699,Riesgo Alto - Aumento de Prima
415,4647,1184,0.114085033037521,25.4788035291586,Riesgo Alto - Aumento de Prima
823,4691,1202,0.112472321301801,25.6235344276274,Riesgo Alto - Aumento de Prima
238,4571,1088,0.107581576018387,23.8022314591993,Riesgo Alto - Aumento de Prima
1006,4696,1163,0.11088732285004,24.7657580919932,Riesgo Alto - Aumento de Prima
927,4701,1171,0.111956090124745,24.9095937034674,Riesgo Alto - Aumento de Prima
1409,4600,1115,0.111872970077712,24.2391304347826,Riesgo Alto - Aumento de Prima
849,4769,1220,0.11346778868238,25.5818829943384,Riesgo Alto - Aumento de Prima
864,4622,1135,0.112038575203392,24.5564690610126,Riesgo Alto - Aumento de Prima
1115,4678,1181,0.111518766013706,25.2458315519453,Riesgo Alto - Aumento de Prima
1309,4751,1175,0.111167914676808,24.7316354451694,Riesgo Alto - Aumento de Prima
1315,4693,1161,0.112530018212147,24.7389729384189,Riesgo Alto - Aumento de Prima
403,4730,1147,0.111849579649714,24.2494714587738,Riesgo Alto - Aumento de Prima
1457,4784,1184,0.110500165560478,24.7491638795987,Riesgo Alto - Aumento de Prima
1054,4708,1177,0.111347766265861,25,Riesgo Alto - Aumento de Prima
1373,4696,1166,0.111490479465883,24.8296422487223,Riesgo Alto - Aumento de Prima
1428,4641,1183,0.113252946309589,25.4901960784314,Riesgo Alto - Aumento de Prima
720,4725,1167,0.111331758475824,24.6984126984127,Riesgo Alto - Aumento de Prima
478,4550,1135,0.111722760895036,24.9450549450549,Riesgo Alto - Aumento de Prima
850,4627,1149,0.111480987105089,24.8325048627621,Riesgo Alto - Aumento de Prima
885,4507,1139,0.11132134698337,25.2717994231196,Riesgo Alto - Aumento de Prima
820,4586,1115,0.109656058038069,24.3131269079808,Riesgo Alto - Aumento de Prima
1171,4753,1184,0.10964227326533,24.910582789817,Riesgo Alto - Aumento de Prima
1204,4703,1171,0.111915759562823,24.8990006378907,Riesgo Alto - Aumento de Prima
1102,4693,1196,0.111995996420168,25.4847645429363,Riesgo Alto - Aumento de Prima
1303,4671,1149,0.111218869818788,24.5985870263327,Riesgo Alto - Aumento de Prima
975,4763,1175,0.111488951717216,24.6693260550074,Riesgo Alto - Aumento de Prima
1295,4624,1184,0.113781099214799,25.6055363321799,Riesgo Alto - Aumento de Prima
1148,4722,1206,0.111775024011961,25.5400254129606,Riesgo Alto - Aumento de Prima
933,4617,1162,0.111823180916122,25.1678579163959,Riesgo Alto - Aumento de Prima
740,4620,1173,0.114175691765075,25.3896103896104,Riesgo Alto - Aumento de Prima
490,4755,1162,0.109445397710616,24.4374342797056,Riesgo Alto - Aumento de Prima
1012,4564,1188,0.111673031315031,26.0297984224365,Riesgo Alto - Aumento de Prima
1003,4691,1133,0.112207153063191,24.1526327009167,Riesgo Alto - Aumento de Prima
405,4555,1167,0.112531061854806,25.6201975850714,Riesgo Alto - Aumento de Prima
722,4618,1147,0.111223191649271,24.8375920311823,Riesgo Alto - Aumento de Prima
657,4670,1180,0.11207423950059,25.2676659528908,Riesgo Alto - Aumento de Prima
1050,4666,1178,0.112238191709621,25.2464637805401,Riesgo Alto - Aumento de Prima
8,4691,1165,0.110562888960496,24.8347900234492,Riesgo Alto - Aumento de Prima
321,4543,1162,0.11353749456933,25.57781201849,Riesgo Alto - Aumento de Prima
694,4673,1123,0.108326427970394,24.0316713032313,Riesgo Alto - Aumento de Prima
1452,4566,1128,0.11066116660908,24.7043363994744,Riesgo Alto - Aumento de Prima
902,4633,1175,0.112230492871726,25.3615368012087,Riesgo Alto - Aumento de Prima
854,4655,1219,0.113753973219457,26.186895810956,Riesgo Alto - Aumento de Prima
1419,4651,1149,0.110997831358804,24.7043646527629,Riesgo Alto - Aumento de Prima
576,4613,1185,0.116400352256478,25.6882722740082,Riesgo Alto - Aumento de Prima
5,4763,1254,0.115231467036636,26.3279445727483,Riesgo Alto - Aumento de Prima
209,4697,1166,0.111483112963184,24.824355971897,Riesgo Alto - Aumento de Prima
775,4630,1108,0.108809319389381,23.9308855291577,Riesgo Alto - Aumento de Prima
963,4725,1210,0.110563354535902,25.6084656084656,Riesgo Alto - Aumento de Prima
296,4600,1140,0.110471039052557,24.7826086956522,Riesgo Alto - Aumento de Prima
510,4698,1120,0.109263410923474,23.8399318859089,Riesgo Alto - Aumento de Prima
886,4698,1134,0.108635880708889,24.1379310344828,Riesgo Alto - Aumento de Prima
1020,4711,1171,0.111123174217642,24.8567183188283,Riesgo Alto - Aumento de Prima
698,4690,1210,0.114791118309367,25.7995735607676,Riesgo Alto - Aumento de Prima
790,4519,1165,0.112661342636303,25.7800398318212,Riesgo Alto - Aumento de Prima
1256,4647,1161,0.113443524509028,24.9838605551969,Riesgo Alto - Aumento de Prima
1422,4668,1181,0.110919098397802,25.2999143101971,Riesgo Alto - Aumento de Prima
255,4640,1145,0.110472482111076,24.676724137931,Riesgo Alto - Aumento de Prima
158,4824,1205,0.112388450802322,24.9792703150912,Riesgo Alto - Aumento de Prima
584,4566,1148,0.110574052496142,25.1423565484012,Riesgo Alto - Aumento de Prima
319,4718,1162,0.108948638956978,24.6290801186944,Riesgo Alto - Aumento de Prima
328,4709,1163,0.111193567973711,24.6973879804629,Riesgo Alto - Aumento de Prima
664,4639,1183,0.110703111073491,25.5011856003449,Riesgo Alto - Aumento de Prima
1219,4671,1163,0.110742331805318,24.8983087133376,Riesgo Alto - Aumento de Prima
679,4733,1163,0.109439703912248,24.5721529685189,Riesgo Alto - Aumento de Prima
96,4625,1153,0.112101671066031,24.9297297297297,Riesgo Alto - Aumento de Prima
811,4665,1162,0.112873887808059,24.908896034298,Riesgo Alto - Aumento de Prima
1369,4576,1142,0.112758011076684,24.9562937062937,Riesgo Alto - Aumento de Prima
1341,4626,1152,0.110475557956371,24.9027237354086,Riesgo Alto - Aumento de Prima
84,4617,1144,0.110148574785233,24.7779943686376,Riesgo Alto - Aumento de Prima
730,4746,1195,0.111955512717772,25.1790981879477,Riesgo Alto - Aumento de Prima
641,4766,1165,0.111095483089037,24.4439781787663,Riesgo Alto - Aumento de Prima
155,4700,1218,0.112824867516442,25.9148936170213,Riesgo Alto - Aumento de Prima
1078,4642,1149,0.110829466510935,24.7522619560534,Riesgo Alto - Aumento de Prima
726,4677,1212,0.116150192058848,25.9140474663246,Riesgo Alto - Aumento de Prima
808,4848,1231,0.112492173063012,25.3919141914191,Riesgo Alto - Aumento de Prima
727,4712,1185,0.112715991522844,25.1485568760611,Riesgo Alto - Aumento de Prima
1310,4598,1175,0.112341529280526,25.5545889517181,Riesgo Alto - Aumento de Prima
1467,4750,1163,0.110615657438434,24.4842105263158,Riesgo Alto - Aumento de Prima
1017,4676,1170,0.113076585499391,25.0213857998289,Riesgo Alto - Aumento de Prima
1392,4678,1163,0.108762198316681,24.8610517315092,Riesgo Alto - Aumento de Prima
1464,4741,1139,0.109692449341608,24.0244674119384,Riesgo Alto - Aumento de Prima
1328,4572,1143,0.112640715591971,25,Riesgo Alto - Aumento de Prima
1385,4694,1182,0.11039777014674,25.1810822326374,Riesgo Alto - Aumento de Prima
1268,4648,1168,0.113422303263591,25.1290877796902,Riesgo Alto - Aumento de Prima
678,4674,1168,0.111309255551216,24.9893025246042,Riesgo Alto - Aumento de Prima
990,4642,1179,0.111544950939248,25.3985351141749,Riesgo Alto - Aumento de Prima
1237,4635,1142,0.109237045120047,24.638619201726,Riesgo Alto - Aumento de Prima
1274,4664,1173,0.112298043330277,25.1500857632933,Riesgo Alto - Aumento de Prima
1135,4628,1124,0.109000499013936,24.2869490060501,Riesgo Alto - Aumento de Prima
323,4519,1186,0.114932713418215,26.2447444124806,Riesgo Alto - Aumento de Prima
459,4625,1148,0.111031374312617,24.8216216216216,Riesgo Alto - Aumento de Prima
292,4700,1184,0.111799897036216,25.1914893617021,Riesgo Alto - Aumento de Prima
755,4635,1185,0.113363749682398,25.5663430420712,Riesgo Alto - Aumento de Prima
860,4711,1204,0.111127703066441,25.55720653789,Riesgo Alto - Aumento de Prima
394,4545,1160,0.111815562876984,25.5225522552255,Riesgo Alto - Aumento de Prima
572,4772,1170,0.11141108995049,24.5180217937972,Riesgo Alto - Aumento de Prima
1306,4568,1170,0.111970427826137,25.6129597197898,Riesgo Alto - Aumento de Prima
1492,4570,1141,0.112163475070602,24.9671772428884,Riesgo Alto - Aumento de Prima
762,4636,1098,0.109369523400778,23.6842105263158,Riesgo Alto - Aumento de Prima
188,4628,1176,0.110858070922925,25.4105445116681,Riesgo Alto - Aumento de Prima
1193,4634,1171,0.1132326589952,25.2697453603798,Riesgo Alto - Aumento de Prima
689,4705,1230,0.112801161763154,26.1424017003188,Riesgo Alto - Aumento de Prima
977,4666,1067,0.107059775974633,22.8675525075011,Riesgo Alto - Aumento de Prima
1147,4640,1158,0.110091107199923,24.9568965517241,Riesgo Alto - Aumento de Prima
1380,4591,1146,0.11398239315828,24.9618819429318,Riesgo Alto - Aumento de Prima
1316,4593,1165,0.112724851811349,25.3646853908121,Riesgo Alto - Aumento de Prima
711,4647,1129,0.109754563202136,24.295244243598,Riesgo Alto - Aumento de Prima
1416,4647,1109,0.109979332915785,23.8648590488487,Riesgo Alto - Aumento de Prima
491,4595,1101,0.110761918558896,23.9608269858542,Riesgo Alto - Aumento de Prima
1354,4731,1256,0.11459430053243,26.5482984569858,Riesgo Alto - Aumento de Prima
1015,4819,1195,0.111266858010313,24.7976758663623,Riesgo Alto - Aumento de Prima
1023,4780,1203,0.1136116508528,25.1673640167364,Riesgo Alto - Aumento de Prima
772,4764,1191,0.110837395503944,25,Riesgo Alto - Aumento de Prima
187,4748,1183,0.110470223128144,24.9157540016849,Riesgo Alto - Aumento de Prima
333,4792,1165,0.110200286211549,24.3113522537563,Riesgo Alto - Aumento de Prima
1139,4648,1180,0.109663053383257,25.3872633390706,Riesgo Alto - Aumento de Prima
151,4665,1181,0.110142464981756,25.3161843515541,Riesgo Alto - Aumento de Prima
1470,4734,1156,0.110438743336415,24.4190959019856,Riesgo Alto - Aumento de Prima
1290,4640,1146,0.111188737585469,24.698275862069,Riesgo Alto - Aumento de Prima
602,4574,1093,0.107404610453736,23.8959335373852,Riesgo Alto - Aumento de Prima
743,4606,1150,0.111485838078661,24.9674337820235,Riesgo Alto - Aumento de Prima
988,4628,1136,0.110436081511905,24.5462402765774,Riesgo Alto - Aumento de Prima
21,4725,1168,0.109630166822714,24.7195767195767,Riesgo Alto - Aumento de Prima
87,4521,1164,0.114212168723279,25.7465162574652,Riesgo Alto - Aumento de Prima
461,4599,1126,0.110120865657535,24.483583387693,Riesgo Alto - Aumento de Prima
1185,4542,1100,0.111648488587154,24.2184059885513,Riesgo Alto - Aumento de Prima
705,4593,1140,0.112022312386204,24.8203788373612,Riesgo Alto - Aumento de Prima
835,4671,1156,0.110921116011164,24.7484478698352,Riesgo Alto - Aumento de Prima
446,4677,1172,0.111753161806954,25.0587983750267,Riesgo Alto - Aumento de Prima
1013,4665,1197,0.11136925101666,25.6591639871383,Riesgo Alto - Aumento de Prima
298,4616,1135,0.11221599413833,24.5883882149047,Riesgo Alto - Aumento de Prima
1039,4816,1195,0.110122586374586,24.813122923588,Riesgo Alto - Aumento de Prima
718,4692,1174,0.111508403776627,25.0213128729753,Riesgo Alto - Aumento de Prima
436,4578,1087,0.109533492713388,23.7439930100481,Riesgo Alto - Aumento de Prima
965,4583,1187,0.113406133849317,25.9000654593061,Riesgo Alto - Aumento de Prima
366,4671,1175,0.110975962019438,25.1552130164847,Riesgo Alto - Aumento de Prima
350,4677,1176,0.111594867687577,25.1443232841565,Riesgo Alto - Aumento de Prima
1060,4684,1185,0.112597637709257,25.2988898377455,Riesgo Alto - Aumento de Prima
1292,4589,1111,0.107369801582071,24.2100675528438,Riesgo Alto - Aumento de Prima
483,4648,1121,0.111742629918912,24.117900172117,Riesgo Alto - Aumento de Prima
1351,4727,1198,0.114414861806869,25.343769832875,Riesgo Alto - Aumento de Prima
395,4749,1150,0.110235600377218,24.2156243419667,Riesgo Alto - Aumento de Prima
1415,4711,1197,0.110560483753446,25.408618127786,Riesgo Alto - Aumento de Prima
996,4735,1073,0.106180678826802,22.6610348468849,Riesgo Alto - Aumento de Prima
208,4555,1158,0.113658290728356,25.4226125137212,Riesgo Alto - Aumento de Prima
1363,4755,1261,0.113973064530915,26.5194532071504,Riesgo Alto - Aumento de Prima
994,4732,1180,0.109557332779358,24.9366018596788,Riesgo Alto - Aumento de Prima
347,4546,1138,0.112840561720912,25.0329960404751,Riesgo Alto - Aumento de Prima
379,4629,1177,0.113209355702261,25.4266580254915,Riesgo Alto - Aumento de Prima
710,4686,1136,0.109687148261864,24.2424242424242,Riesgo Alto - Aumento de Prima
895,4682,1152,0.111382763384418,24.6048697137975,Riesgo Alto - Aumento de Prima
1490,4637,1154,0.112201036687783,24.8867802458486,Riesgo Alto - Aumento de Prima
736,4619,1122,0.110632469068315,24.290972071877,Riesgo Alto - Aumento de Prima
938,4721,1208,0.112192151283097,25.5877991950858,Riesgo Alto - Aumento de Prima
423,4667,1220,0.11441645326525,26.1409899292908,Riesgo Alto - Aumento de Prima
969,4605,1104,0.108794002137653,23.9739413680782,Riesgo Alto - Aumento de Prima
345,4735,1144,0.111566096107655,24.1605068637804,Riesgo Alto - Aumento de Prima
59,4734,1215,0.113775294944395,25.6653992395437,Riesgo Alto - Aumento de Prima
4,4597,1139,0.108708336553502,24.7770284968458,Riesgo Alto - Aumento de Prima
913,4650,1097,0.107380852674059,23.5913978494624,Riesgo Alto - Aumento de Prima
331,4676,1241,0.113367864403176,26.5397775876818,Riesgo Alto - Aumento de Prima
1489,4551,1154,0.112559786074159,25.3570643814546,Riesgo Alto - Aumento de Prima
530,4560,1094,0.108217630458217,23.9912280701754,Riesgo Alto - Aumento de Prima
361,4597,1093,0.109443598264897,23.7763758973243,Riesgo Alto - Aumento de Prima
